"Status","Year","Age","Ethnicity","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","20-29","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Greater Manchester","Greater Manchester North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Greater Manchester","Greater Manchester North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Greater Manchester","Greater Manchester South East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Greater Manchester","Manchester","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Hampshire and Isle of Wight","Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Highlands and Islands","Orkney Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Highlands and Islands","Shetland Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Inner London - East","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Inner London - East","Haringey and Islington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Inner London - East","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Inner London - East","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Inner London - East","Tower Hamlets","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Inner London - West","Camden and City of London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Inner London - West","Wandsworth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Inner London - West","Westminster","50","[c]","31920","28650"
"New entrant CS","2022","20-29","Other ethnicity","Kent","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Kent","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Kent","Medway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Kent","West Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Lancashire","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Lancashire","Blackpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Lancashire","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Lancashire","East Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Leicestershire, Rutland and Northamptonshire","Leicester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Lincolnshire","Lincolnshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","North Yorkshire","York","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Northern Ireland","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Northern Ireland","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Northern Ireland","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Northern Ireland","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Northumberland, and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Northumberland, and Tyne and Wear","Sunderland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Outer London - East and North East","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Outer London - East and North East","Enfield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Outer London - East and North East","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Outer London - South","Bromley","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Outer London - South","Croydon","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Outer London - West and North West","Barnet","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Outer London - West and North West","Brent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Outer London - West and North West","Ealing","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Outer London - West and North West","Hounslow and Richmond upon Thames","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Shropshire and Staffordshire","Shropshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Shropshire and Staffordshire","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","South Yorkshire","Sheffield","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Southern Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Southern Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Southern Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Southern Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Tees Valley and Durham","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Tees Valley and Durham","South Teesside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","West Central Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","West Midlands","Birmingham","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","West Midlands","Dudley","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","West Midlands","Sandwell","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","West Midlands","Solihull","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","West Midlands","Walsall","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","West Midlands","Wolverhampton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","West Wales and The Valleys","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","West Wales and The Valleys","Gwent Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","West Wales and The Valleys","Gwynedd","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","West Wales and The Valleys","Isle of Anglesey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","West Yorkshire","Bradford","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","West Yorkshire","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Bedfordshire and Hertfordshire","Hertfordshire CC","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Derbyshire and Nottinghamshire","Nottingham","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Devon","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Dorset and Somerset","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Dorset and Somerset","Dorset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Dorset and Somerset","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","East Anglia","Suffolk CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","East Wales","Cardiff and Vale of Glamorgan","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","East Wales","Monmouthshire and Newport","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Eastern Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Eastern Scotland","Falkirk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Eastern Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Essex","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
